Hash,Message,Hashes of parents,Is it merge,Modified files list
b0e5d8afa308759f4ee9f3ecdf61101dffc4a037,"Stop using parallel SQL queries for tables

Refs:
- #2189",6ed7908580fa2ba9297c3225d85c56f8b08b9937,False,datasette/views/table.py;docs/internals.rst
6763572948ffd047a89a3bbf7c300e91f51ae98f,"Bump sphinx, furo, black

Bumps the python-packages group with 3 updates: [sphinx](https://github.com/sphinx-doc/sphinx), [furo](https://github.com/pradyunsg/furo) and [black](https://github.com/psf/black).


Updates `sphinx` from 7.2.5 to 7.2.6
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES.rst)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v7.2.5...v7.2.6)

Updates `furo` from 2023.8.19 to 2023.9.10
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2023.08.19...2023.09.10)

Updates `black` from 23.7.0 to 23.9.1
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/23.7.0...23.9.1)

---
updated-dependencies:
- dependency-name: sphinx
  dependency-type: direct:development
  update-type: version-update:semver-patch
  dependency-group: python-packages
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",b0e5d8afa308759f4ee9f3ecdf61101dffc4a037,False,setup.py
80a9cd9620fddf2695d12d8386a91e7c6b145ef2,"test-datasette-load-plugins now fails correctly, refs #2193",b0d0a0e5de8bb5b9b6c253e8af451a532266bcf1,False,tests/test-datasette-load-plugins.sh
f130c7c0a88e50cea4121ea18d1f6db2431b6fab,"Deploy with fixtures-metadata.json, refs #2194, #2195",2da1a6acec915b81a16127008fd739c7d6075681,False,.github/workflows/deploy-latest.yml
85a41987c7753c3af92ba6b8b6007211eb46602f,Fixed typo acepts -> accepts,d51e63d3bb3e32f80d1c0f04adff7c1dd5a7b0c0,False,docs/plugin_hooks.rst
3d6d1e3050b8e50fac40ec090672d8a95fa8e06c,"Raise an exception if a ""plugins"" block exists in metadata.json",35deaabcb105903790d18710a26e77545f6852ce,False,datasette/app.py;datasette/cli.py;datasette/utils/__init__.py;tests/test_plugins.py
a4b401f470b8dd261e73ceb35970f39dd60a3947,"Updated Discord link, refs #2196

This issue reminded me to use the datasette.io/discord redirect URL.",3d6d1e3050b8e50fac40ec090672d8a95fa8e06c,False,README.md;docs/changelog.rst;docs/index.rst
11f7fd38a4aea01c8c75b85105b4a52989ea488a,Fixed some rST header warnings,a4b401f470b8dd261e73ceb35970f39dd60a3947,False,docs/configuration.rst;docs/metadata.rst
067cc75dfa01612f9a47815b33804361e18bf5c3,Fixed broken example links in row page documentation,452a587e236ef642cbc6ae345b58767ea8420cb5,False,docs/pages.rst
89c8ca0f3ff51fcbf5f710c529bc7a3552da0731,"Fix for round_trip_load() YAML error, refs #2219",067cc75dfa01612f9a47815b33804361e18bf5c3,False,docs/metadata_doc.py
872dae1e1a1511e2edfb9d7ddf6ea5096c11d5c3,"Fix for CSV labels=on missing foreign key bug, closes #2214",978249beda1a3e7185f61000b0dd57018541c511,False,datasette/views/base.py;tests/test_csv.py
0b2c6a7ebd4fd540d9bdfb169c621452d280e608,"Fix for ?_extra=columns bug, closes #2230

Also refs #262 - started a test suite for extras.",1fc76fee6268c21003c0fe730cc8e93210ce6bb8,False,datasette/renderer.py;tests/test_table_api.py
0f63cb83ed31753a9bd9ec5cc71de16906767337,Typo fix,7506a89be0d1c97632bed47635eb90f92815d6c7,False,docs/testing_plugins.rst
a25bf6bea789c409580386f77b7440ff525d09b2,"fmt: off to fix problem with Black, closes #2231",0f63cb83ed31753a9bd9ec5cc71de16906767337,False,tests/test_docs.py
7a5adb592ae6674a2058639c66e85eb1b49448fb,"Docs on temporary plugins in fixtures, closes #2234",a25bf6bea789c409580386f77b7440ff525d09b2,False,docs/testing_plugins.rst;tests/test_docs_plugins.py
890615b3f29dcf82a792f1a145b02dba784a5b63,"Bump the python-packages group with 1 update (#2241)

Bumps the python-packages group with 1 update: [furo](https://github.com/pradyunsg/furo).


Updates `furo` from 2023.9.10 to 2024.1.29
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2023.09.10...2024.01.29)

---
updated-dependencies:
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-major
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",959e0202972f4d95088c4c1a9df6274108af8bfb,False,setup.py
d4bc2b2dfc728017c8f669c1714f20b89655557c,"Remove fail_if_plugins_in_metadata, part of #2248",4da581d09bbed2377682630c147e05d78c48f7e0,False,datasette/app.py;datasette/cli.py;datasette/utils/__init__.py;tests/test_plugins.py
5ea7098e4da5fe8576f6452dbfac86e6aedba397,Fixed an unnecessary f-string,4ea109ac4dd17392c85ca7d5934009f9a9488a9d,False,demos/plugins/example_js_manager_plugins.py
69c6e953231078ab18ba0807e5fe2a4e20e84093,Fixed a bunch of unused imports spotted with ruff,5d21057cf1e4171bc2741d3d8d9da83aee1165b5,False,datasette/cli.py;datasette/forbidden.py;datasette/handle_exception.py;datasette/permissions.py;datasette/url_builder.py;datasette/views/base.py;datasette/views/index.py;ruff.toml;tests/conftest.py;tests/test_black.py;tests/test_cli.py;tests/test_cli_serve_get.py;tests/test_config_dir.py;tests/test_internals_datasette.py;tests/test_plugins.py;tests/test_table_html.py
ad01f9d3217f2447b0a321ee7731900dac7e3e6d,"1.0a8 release notes

Closes #2243

* Changelog for jinja2_environment_from_request and plugin_hook_slots
* track_event() in changelog
* Remove Using YAML for metadata section - no longer necessary now we show YAML and JSON examples everywhere.
* Configuration via the command-line section - #2252
* JavaScript plugins in release notes, refs #2052
* /-/config in changelog, refs #2254

Refs #2052, #2156, #2243, #2247, #2249, #2252, #2254",9ac9f0152f1d3396d01ceddfcaf07fd1cf3f7168,False,docs/changelog.rst
c64453a4a137ea815f4d94a99cdc4c7709734839,"Fix the date on the 1.0a8 release (due to go tomorrow)

Refs #2258",ad01f9d3217f2447b0a321ee7731900dac7e3e6d,False,docs/changelog.rst
d0089ba7769d58b97c5dc1e07969246502d97544,"Note in changelog about datasette publish, refs #2195",c64453a4a137ea815f4d94a99cdc4c7709734839,False,docs/changelog.rst
1e31821d9ff2bc81c62bcd442214e9098cf785a4,Link to events docs from changelog,df8d1c055a48a36693d9caec3915eb93c1acefc0,False,docs/changelog.rst
569aacd39bcc5529b2f463c89c616e3ada21c560,Link to /en/latest/ changelog,9989f257094daaf26e0cb0cebe31f17f19d4cad2,False,README.md
c62cfa6de836667834b5b9a7fef2b861307ac998,Fix upsert test to detect new alter-table event,c954795f9af9007e7c04d9b472bfd2faef647a87,False,tests/test_api_write.py
244f3ff83aac19e96fab85a95ddde349079a9827,Test demonstrating fix for permisisons bug in #2262,8bfa3a51c222d653f45fb48ebcb6957a85f9ea6c,False,tests/test_api_write.py
10f9ba1a0050724ba47a089861606bef58a4087f,"Take advantage of execute_write_fn(transaction=True)

A bunch of places no longer need to do manual transaction handling
thanks to this change. Refs #2277",5e0e440f2c8a0771b761b02801456e55e95e2a04,False,datasette/database.py;datasette/utils/internal_db.py;tests/test_internals_database.py
27409a78929b4baa017cce2cc0ca636603ed6d37,"Fix for hook position in wide column names, refs #2263",392ca2e24cc93a3918d07718f40524857d626d14,False,datasette/static/table.js
26300738e3c6e7ad515bd513063f57249a05000a,"Fixes for permissions debug page, closes #2278",27409a78929b4baa017cce2cc0ca636603ed6d37,False,datasette/templates/permissions_debug.html;datasette/views/special.py;tests/test_permissions.py
158d5d96e9fcc5f15b57a012f4e6afe2e89ee05b,"Bump the python-packages group with 1 update (#2269)

Bumps the python-packages group with 1 update: [black](https://github.com/psf/black).


Updates `black` from 24.1.1 to 24.2.0
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/24.1.1...24.2.0)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",28bf3a933f6cc2ba95f95f83cddf37d2bdaeb1af,False,setup.py
103b4decbd2350a74da09b61bc3b26159b9159a2,"fix (typo): Corrected spelling of 'environments' (#2268)

* fix (typo): Corrected spelling of 'environments'

* ci: add test folder to codespell workflow",158d5d96e9fcc5f15b57a012f4e6afe2e89ee05b,False,.github/workflows/spellcheck.yml;Justfile;docs/codespell-ignore-words.txt;tests/test-datasette-load-plugins.sh
c863443ea11ea9b9f0e264ab38f103691509fab9,"Documentation for derive_named_parameters()

Closes #2284

Refs https://github.com/simonw/datasette-write/issues/7#issuecomment-1967593883",dfd4ad558b74defbe23b01196260b087f9a56813,False,datasette/utils/__init__.py;docs/internals.rst
a395256c8c10f19bb006e0fce8f5eddd2b645757,"Allow-list select * from pragma_table_list()

Refs https://github.com/simonw/datasette/issues/2104#issuecomment-1982352475",090dff542bee7f716088835b3cc633e9e04b985d,False,datasette/utils/__init__.py
8d456aae45914d8ee135cf5cc139948e9092e633,"Fix spelling of displayed, refs #2299",b8711988b903cafaeb0d8b07a7f98d75084f1c2b,False,docs/plugin_hooks.rst
feddd61789983dc75f127956176cac493d877be8,Fix tests I broke in #2302,9cc6f1908f844f683cc946e52671da60b15a1bba,False,datasette/templates/patterns.html;tests/test_auth.py
5af68377256a4aafebef7da98600f0bfd1546644,"Fix httpx warning about app=self.app, refs #2307",8b6f155b45b360a1c649efb24f985d926bb76991,False,datasette/app.py
54f5604cafb4a08ea9e94e12de69e5adae51c42b,"Fixed cookies= httpx warning, refs #2307",5af68377256a4aafebef7da98600f0bfd1546644,False,datasette/app.py
261fc8d875c43d5421a6ee1096992fd636c2c278,Fix datetime.utcnow deprecation warning,eb8545c172b4b12e89dcc08a976f037d881346c4,False,datasette/app.py;datasette/default_magic_parameters.py
67e66f36c1a0e9534d3bc3ea7f5469e886f48e4d,"Add ETag header for static responses (#2306)

* add etag to static responses

* fix RuntimeError related to static headers

* Remove unnecessary import

---------

Co-authored-by: Simon Willison <swillison@gmail.com>",261fc8d875c43d5421a6ee1096992fd636c2c278,False,datasette/utils/__init__.py;datasette/utils/asgi.py;tests/test_html.py;tests/test_utils.py
da686627677b6819264bd787ba7d520edb069d12,"datasette-enrichments is example of row_actions

Refs:
- https://github.com/simonw/datasette/issues/2299
- https://github.com/datasette/datasette-enrichments/issues/41",67e66f36c1a0e9534d3bc3ea7f5469e886f48e4d,False,docs/plugin_hooks.rst
d32176c5b8283fbcc5c8a1f8e6d39339d73013c4,Typo fix triggera -> triggers,19b6a3733664403d944925a6887b38ff313a5570,False,docs/internals.rst
63714cb2b7b15dfa8e10bf017efda03b9b25558d,"Fixed some typos spotted by Gemini Pro 1.5, closes #2318",d32176c5b8283fbcc5c8a1f8e6d39339d73013c4,False,docs/authentication.rst;docs/internals.rst;docs/plugin_hooks.rst
e1bfab3fca22e4f8d06dcf419e945f13fc20aef1,"Move Metadata to `--internal` database

Refs:
- https://github.com/simonw/datasette/pull/2343
- https://github.com/simonw/datasette/issues/2341",8f9509f00cceea8dc87403c28b2056db7b246ed4,False,datasette/app.py;datasette/default_menu_links.py;datasette/facets.py;datasette/hookspecs.py;datasette/renderer.py;datasette/utils/internal_db.py;datasette/views/base.py;datasette/views/database.py;datasette/views/index.py;datasette/views/row.py;datasette/views/table.py;docs/codespell-ignore-words.txt;docs/plugin_hooks.rst;tests/test_api.py;tests/test_cli.py;tests/test_config_dir.py;tests/test_facets.py;tests/test_html.py;tests/test_permissions.py;tests/test_plugins.py;tests/test_routes.py;tests/test_table_html.py
c698d008e08396ca0d288febbb9f656d96db83a9,"Only test first wheel, fixes surprise bug

https://github.com/simonw/datasette/issues/2351#issuecomment-2161211173",e1bfab3fca22e4f8d06dcf419e945f13fc20aef1,False,test-in-pyodide-with-shot-scraper.sh
9a3c3bfcc7d30d65514421bd315f1b8b5b735b86,"Fix for pyodide test failure, refs #2351",c698d008e08396ca0d288febbb9f656d96db83a9,False,test-in-pyodide-with-shot-scraper.sh
2b6bfddafc1f3ad95bbb334e34a026964db4a813,Workaround for #2353,7437d40e5dd4d614bb769e16c0c1b96c6c19647f,False,datasette/utils/__init__.py
45c27603d2b1f3536eccee7bdf20b9626a128bb3,"xfail two flaky tests, #2355, #2356",8f86d2af6a5b90bd0bf12812b4f37c0fbfc1bceb,False,tests/test_api_write.py;tests/test_csv.py
93534fd3d0c34aac9ff5f8677f1a8d8bddf886f9,"Show response.text on test_upsert failure, refs #2356",45c27603d2b1f3536eccee7bdf20b9626a128bb3,False,tests/test_api_write.py
62686114eee429d6f5e6badc4f11076b35c987df,"Do not show database name in Database Not Found error, refs #2359",93534fd3d0c34aac9ff5f8677f1a8d8bddf886f9,False,datasette/app.py;datasette/utils/asgi.py;tests/test_api_write.py
7316dd4ac629d3b0e93a92b07cd6e565e2a66a07,"Fix for TableNotFound, refs #2359",62686114eee429d6f5e6badc4f11076b35c987df,False,datasette/app.py;datasette/utils/asgi.py;tests/test_api_write.py;tests/test_table_api.py;tests/test_table_html.py
263788906aad8d53cb29369983f72a3b861bb4da,"Fix for RowNotFound, refs #2359",7316dd4ac629d3b0e93a92b07cd6e565e2a66a07,False,datasette/app.py;datasette/utils/asgi.py
56adfff8d2112c5890888af4da65d842ba7f6f86,"Bump the python-packages group across 1 directory with 4 updates (#2362)

Bumps the python-packages group with 4 updates in the / directory: [sphinx](https://github.com/sphinx-doc/sphinx), [furo](https://github.com/pradyunsg/furo), [blacken-docs](https://github.com/adamchainz/blacken-docs) and [black](https://github.com/psf/black).


Updates `sphinx` from 7.2.6 to 7.3.7
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES.rst)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v7.2.6...v7.3.7)

Updates `furo` from 2024.1.29 to 2024.5.6
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2024.01.29...2024.05.06)

Updates `blacken-docs` from 1.16.0 to 1.18.0
- [Changelog](https://github.com/adamchainz/blacken-docs/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/adamchainz/blacken-docs/compare/1.16.0...1.18.0)

Updates `black` from 24.2.0 to 24.4.2
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/24.2.0...24.4.2)

---
updated-dependencies:
- dependency-name: sphinx
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: blacken-docs
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",c2e8e5085b5ccc49121feaf11b57eb7d5af53bd9,False,setup.py
a23c2aee006bea5f50c13e687dac77c66df1888b,"Introduce new `/$DB/-/query` endpoint, soft replaces `/$DB?sql=...` (#2363)

* Introduce new default /$DB/-/query endpoint
* Fix a lot of tests
* Update pyodide test to use query endpoint
* Link to /fixtures/-/query in a few places
* Documentation for QueryView

---------

Co-authored-by: Simon Willison <swillison@gmail.com>",56adfff8d2112c5890888af4da65d842ba7f6f86,False,datasette/app.py;datasette/templates/database.html;datasette/views/database.py;docs/pages.rst;test-in-pyodide-with-shot-scraper.sh;tests/plugins/my_plugin.py;tests/test_api.py;tests/test_api_write.py;tests/test_canned_queries.py;tests/test_cli.py;tests/test_cli_serve_get.py;tests/test_crossdb.py;tests/test_csv.py;tests/test_html.py;tests/test_load_extensions.py;tests/test_messages.py;tests/test_permissions.py;tests/test_plugins.py;tests/test_routes.py;tests/test_table_api.py;tests/test_table_html.py
